Type,Threat/Content Type,Source address,Destination address,Application,Repeat Count,Source Port,Destination Port,IP Protocol,Threat/Content Name,Source Country,Destination Country,thr_category
THREAT,vulnerability,45.35.0.252,222.51.64.10,ssh,5,53318,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.12,ssh,11,50066,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.39,ssh,3,34704,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.12,ssh,10,48200,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.14,ssh,6,59464,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.20,ssh,3,57956,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.39,ssh,4,59642,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.14,ssh,3,57392,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.20,ssh,5,57956,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.65.53,ssh,3,35346,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.14,ssh,4,57392,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.10,ssh,4,50072,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.65.53,ssh,3,33766,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.14,ssh,5,55650,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.20,ssh,5,56220,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.39,ssh,4,57892,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.20,ssh,4,54656,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.65.53,ssh,4,58632,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.12,ssh,8,41654,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.10,ssh,5,43462,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.39,ssh,3,53014,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.12,ssh,11,38410,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.65.53,ssh,3,55290,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.12,ssh,10,38400,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.12,ssh,12,38400,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.10,ssh,3,40038,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.14,ssh,4,47374,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.20,ssh,5,46362,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.39,ssh,6,48038,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.10,ssh,4,38492,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.14,ssh,3,45804,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.10,ssh,4,38492,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.14,ssh,3,45804,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.20,ssh,4,46362,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.39,ssh,2,48038,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.65.53,ssh,5,51970,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.65.53,ssh,5,51970,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.14,ssh,4,44058,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.20,ssh,3,44628,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.39,ssh,5,46300,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.12,ssh,12,53288,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.12,ssh,12,51914,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.12,ssh,14,51902,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,45.35.0.252,222.51.64.12,ssh,14,51902,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
THREAT,vulnerability,122.141.177.112,222.51.65.53,ssh,1,57662,22,tcp,SSH User Authentication Brute Force Attempt(40015),China,United States,brute-force
THREAT,vulnerability,122.141.177.112,222.51.65.53,ssh,1,57662,22,tcp,SSH User Authentication Brute Force Attempt(40015),China,United States,brute-force
THREAT,vulnerability,122.141.177.112,222.51.64.14,ssh,1,42675,22,tcp,SSH User Authentication Brute Force Attempt(40015),China,United States,brute-force
THREAT,vulnerability,122.141.177.112,222.51.64.14,ssh,1,42675,22,tcp,SSH User Authentication Brute Force Attempt(40015),China,United States,brute-force
THREAT,vulnerability,122.141.177.112,222.51.64.39,ssh,1,60204,22,tcp,SSH User Authentication Brute Force Attempt(40015),China,United States,brute-force
THREAT,vulnerability,122.141.177.112,222.51.64.39,ssh,1,60204,22,tcp,SSH User Authentication Brute Force Attempt(40015),China,United States,brute-force
THREAT,vulnerability,122.141.177.112,222.51.64.12,ssh,1,43292,22,tcp,SSH User Authentication Brute Force Attempt(40015),China,United States,brute-force
THREAT,vulnerability,122.141.177.112,222.51.64.12,ssh,1,43292,22,tcp,SSH User Authentication Brute Force Attempt(40015),China,United States,brute-force
THREAT,vulnerability,122.141.177.112,222.51.64.10,ssh,1,60171,22,tcp,SSH User Authentication Brute Force Attempt(40015),China,United States,brute-force
THREAT,vulnerability,122.141.177.112,222.51.64.39,ssh,1,59813,22,tcp,SSH User Authentication Brute Force Attempt(40015),China,United States,brute-force
THREAT,vulnerability,5.182.211.180,222.51.64.14,ssh,1,50156,22,tcp,SSH User Authentication Brute Force Attempt(40015),Netherlands,United States,brute-force
THREAT,vulnerability,5.182.211.180,222.51.64.14,ssh,1,50156,22,tcp,SSH User Authentication Brute Force Attempt(40015),Netherlands,United States,brute-force
THREAT,vulnerability,5.182.211.180,222.51.64.14,ssh,1,46512,22,tcp,SSH User Authentication Brute Force Attempt(40015),Netherlands,United States,brute-force
THREAT,vulnerability,5.182.211.180,222.51.64.10,ssh,1,60522,22,tcp,SSH User Authentication Brute Force Attempt(40015),Netherlands,United States,brute-force
THREAT,vulnerability,5.182.211.180,222.51.64.10,ssh,1,60522,22,tcp,SSH User Authentication Brute Force Attempt(40015),Netherlands,United States,brute-force
THREAT,vulnerability,192.210.236.38,222.51.64.10,ssh,1,57748,22,tcp,SSH User Authentication Brute Force Attempt(40015),United States,United States,brute-force
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
